"Country or Area";"Year";"Area";"Sex";"Age";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"Sweden";"2016";"Total";"Female";"30 - 34";"Estimate - de jure";"Final figure, complete";"2018";"305960";"1,2,3"
"Sweden";"2016";"Total";"Female";"31";"Estimate - de jure";"Final figure, complete";"2017";"60279";"1,2"
"Sweden";"2016";"Total";"Female";"31";"Estimate - de jure";"Final figure, complete";"2018";"61875";"1,2,3"
"Sweden";"2016";"Total";"Female";"32";"Estimate - de jure";"Final figure, complete";"2018";"60376.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"32";"Estimate - de jure";"Final figure, complete";"2017";"59298";"1,2"
"Sweden";"2016";"Total";"Female";"33";"Estimate - de jure";"Final figure, complete";"2017";"59740";"1,2"
"Sweden";"2016";"Total";"Female";"33";"Estimate - de jure";"Final figure, complete";"2018";"60063";"1,2,3"
"Sweden";"2016";"Total";"Female";"34";"Estimate - de jure";"Final figure, complete";"2018";"60064.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"34";"Estimate - de jure";"Final figure, complete";"2017";"59524";"1,2"
"Sweden";"2016";"Total";"Female";"35";"Estimate - de jure";"Final figure, complete";"2017";"61427";"1,2"
"Sweden";"2016";"Total";"Female";"35";"Estimate - de jure";"Final figure, complete";"2018";"60922.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"35 - 39";"Estimate - de jure";"Final figure, complete";"2017";"297907";"1,2"
"Sweden";"2016";"Total";"Female";"35 - 39";"Estimate - de jure";"Final figure, complete";"2018";"299817.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"36";"Estimate - de jure";"Final figure, complete";"2017";"59759";"1,2"
"Sweden";"2016";"Total";"Female";"36";"Estimate - de jure";"Final figure, complete";"2018";"61061.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"37";"Estimate - de jure";"Final figure, complete";"2018";"59343";"1,2,3"
"Sweden";"2016";"Total";"Female";"37";"Estimate - de jure";"Final figure, complete";"2017";"58154";"1,2"
"Sweden";"2016";"Total";"Female";"38";"Estimate - de jure";"Final figure, complete";"2017";"58845";"1,2"
"Sweden";"2016";"Total";"Female";"38";"Estimate - de jure";"Final figure, complete";"2018";"58876.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"39";"Estimate - de jure";"Final figure, complete";"2018";"59614";"1,2,3"
"Sweden";"2016";"Total";"Female";"39";"Estimate - de jure";"Final figure, complete";"2017";"59722";"1,2"
"Sweden";"2016";"Total";"Female";"40";"Estimate - de jure";"Final figure, complete";"2017";"62161";"1,2"
"Sweden";"2016";"Total";"Female";"40";"Estimate - de jure";"Final figure, complete";"2018";"61207.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"40 - 44";"Estimate - de jure";"Final figure, complete";"2017";"321076";"1,2"
"Sweden";"2016";"Total";"Female";"40 - 44";"Estimate - de jure";"Final figure, complete";"2018";"319743.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"41";"Estimate - de jure";"Final figure, complete";"2017";"64873";"1,2"
"Sweden";"2016";"Total";"Female";"41";"Estimate - de jure";"Final figure, complete";"2018";"63776.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"42";"Estimate - de jure";"Final figure, complete";"2018";"64737";"1,2,3"
"Sweden";"2016";"Total";"Female";"42";"Estimate - de jure";"Final figure, complete";"2017";"64000";"1,2"
"Sweden";"2016";"Total";"Female";"43";"Estimate - de jure";"Final figure, complete";"2017";"65084";"1,2"
"Sweden";"2016";"Total";"Female";"43";"Estimate - de jure";"Final figure, complete";"2018";"64789.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"44";"Estimate - de jure";"Final figure, complete";"2018";"65233";"1,2,3"
"Sweden";"2016";"Total";"Female";"44";"Estimate - de jure";"Final figure, complete";"2017";"64958";"1,2"
"Sweden";"2016";"Total";"Female";"45";"Estimate - de jure";"Final figure, complete";"2017";"63449";"1,2"
"Sweden";"2016";"Total";"Female";"45";"Estimate - de jure";"Final figure, complete";"2018";"64404";"1,2,3"
"Sweden";"2016";"Total";"Female";"45 - 49";"Estimate - de jure";"Final figure, complete";"2018";"325370.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"45 - 49";"Estimate - de jure";"Final figure, complete";"2017";"326022";"1,2"
"Sweden";"2016";"Total";"Female";"46";"Estimate - de jure";"Final figure, complete";"2017";"62199";"1,2"
"Sweden";"2016";"Total";"Female";"46";"Estimate - de jure";"Final figure, complete";"2018";"63023.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"47";"Estimate - de jure";"Final figure, complete";"2018";"63724.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"47";"Estimate - de jure";"Final figure, complete";"2017";"64912";"1,2"
"Sweden";"2016";"Total";"Female";"48";"Estimate - de jure";"Final figure, complete";"2017";"67560";"1,2"
"Sweden";"2016";"Total";"Female";"48";"Estimate - de jure";"Final figure, complete";"2018";"66380";"1,2,3"
"Sweden";"2016";"Total";"Female";"49";"Estimate - de jure";"Final figure, complete";"2018";"67838.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"49";"Estimate - de jure";"Final figure, complete";"2017";"67902";"1,2"
"Sweden";"2016";"Total";"Female";"50";"Estimate - de jure";"Final figure, complete";"2017";"68054";"1,2"
"Sweden";"2016";"Total";"Female";"50";"Estimate - de jure";"Final figure, complete";"2018";"68079";"1,2,3"
"Sweden";"2016";"Total";"Female";"50 - 54";"Estimate - de jure";"Final figure, complete";"2018";"322556.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"50 - 54";"Estimate - de jure";"Final figure, complete";"2017";"317295";"1,2"
"Sweden";"2016";"Total";"Female";"51";"Estimate - de jure";"Final figure, complete";"2017";"67992";"1,2"
"Sweden";"2016";"Total";"Female";"51";"Estimate - de jure";"Final figure, complete";"2018";"68123";"1,2,3"
"Sweden";"2016";"Total";"Female";"52";"Estimate - de jure";"Final figure, complete";"2018";"65494.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"52";"Estimate - de jure";"Final figure, complete";"2017";"62839";"1,2"
"Sweden";"2016";"Total";"Female";"53";"Estimate - de jure";"Final figure, complete";"2017";"60211";"1,2"
"Sweden";"2016";"Total";"Female";"53";"Estimate - de jure";"Final figure, complete";"2018";"61586.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"54";"Estimate - de jure";"Final figure, complete";"2018";"59273.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"54";"Estimate - de jure";"Final figure, complete";"2017";"58199";"1,2"
"Sweden";"2016";"Total";"Female";"55";"Estimate - de jure";"Final figure, complete";"2017";"57680";"1,2"
"Sweden";"2016";"Total";"Female";"55";"Estimate - de jure";"Final figure, complete";"2018";"57968.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"55 - 59";"Estimate - de jure";"Final figure, complete";"2018";"288254.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"55 - 59";"Estimate - de jure";"Final figure, complete";"2017";"287903";"1,2"
"Sweden";"2016";"Total";"Female";"56";"Estimate - de jure";"Final figure, complete";"2017";"57448";"1,2"
"Sweden";"2016";"Total";"Female";"56";"Estimate - de jure";"Final figure, complete";"2018";"57583.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"57";"Estimate - de jure";"Final figure, complete";"2018";"57333";"1,2,3"
"Sweden";"2016";"Total";"Female";"57";"Estimate - de jure";"Final figure, complete";"2017";"57264";"1,2"
"Sweden";"2016";"Total";"Female";"58";"Estimate - de jure";"Final figure, complete";"2017";"58030";"1,2"
"Sweden";"2016";"Total";"Female";"58";"Estimate - de jure";"Final figure, complete";"2018";"57651";"1,2,3"
"Sweden";"2016";"Total";"Female";"59";"Estimate - de jure";"Final figure, complete";"2018";"57718.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"59";"Estimate - de jure";"Final figure, complete";"2017";"57481";"1,2"
"Sweden";"2016";"Total";"Female";"60";"Estimate - de jure";"Final figure, complete";"2017";"56940";"1,2"
"Sweden";"2016";"Total";"Female";"60";"Estimate - de jure";"Final figure, complete";"2018";"57126.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"60 - 64";"Estimate - de jure";"Final figure, complete";"2018";"280658.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"60 - 64";"Estimate - de jure";"Final figure, complete";"2017";"280057";"1,2"
"Sweden";"2016";"Total";"Female";"61";"Estimate - de jure";"Final figure, complete";"2017";"55469";"1,2"
"Sweden";"2016";"Total";"Female";"61";"Estimate - de jure";"Final figure, complete";"2018";"56119.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"62";"Estimate - de jure";"Final figure, complete";"2018";"55888.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"62";"Estimate - de jure";"Final figure, complete";"2017";"56481";"1,2"
"Sweden";"2016";"Total";"Female";"63";"Estimate - de jure";"Final figure, complete";"2017";"55919";"1,2"
"Sweden";"2016";"Total";"Female";"63";"Estimate - de jure";"Final figure, complete";"2018";"56083";"1,2,3"
"Sweden";"2016";"Total";"Female";"64";"Estimate - de jure";"Final figure, complete";"2018";"55441";"1,2,3"
"Sweden";"2016";"Total";"Female";"64";"Estimate - de jure";"Final figure, complete";"2017";"55248";"1,2"
"Sweden";"2016";"Total";"Female";"65";"Estimate - de jure";"Final figure, complete";"2017";"57082";"1,2"
"Sweden";"2016";"Total";"Female";"65";"Estimate - de jure";"Final figure, complete";"2018";"56008.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"65 - 69";"Estimate - de jure";"Final figure, complete";"2018";"294274";"1,2,3"
"Sweden";"2016";"Total";"Female";"65 - 69";"Estimate - de jure";"Final figure, complete";"2017";"298056";"1,2"
"Sweden";"2016";"Total";"Female";"66";"Estimate - de jure";"Final figure, complete";"2017";"58999";"1,2"
"Sweden";"2016";"Total";"Female";"66";"Estimate - de jure";"Final figure, complete";"2018";"57843";"1,2,3"
"Sweden";"2016";"Total";"Female";"67";"Estimate - de jure";"Final figure, complete";"2018";"59642.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"67";"Estimate - de jure";"Final figure, complete";"2017";"60737";"1,2"
"Sweden";"2016";"Total";"Female";"68";"Estimate - de jure";"Final figure, complete";"2017";"60604";"1,2"
"Sweden";"2016";"Total";"Female";"68";"Estimate - de jure";"Final figure, complete";"2018";"60417";"1,2,3"
"Sweden";"2016";"Total";"Female";"69";"Estimate - de jure";"Final figure, complete";"2018";"60363";"1,2,3"
"Sweden";"2016";"Total";"Female";"69";"Estimate - de jure";"Final figure, complete";"2017";"60634";"1,2"
"Sweden";"2016";"Total";"Female";"70";"Estimate - de jure";"Final figure, complete";"2017";"59271";"1,2"
"Sweden";"2016";"Total";"Female";"70";"Estimate - de jure";"Final figure, complete";"2018";"59636";"1,2,3"
"Sweden";"2016";"Total";"Female";"70 - 74";"Estimate - de jure";"Final figure, complete";"2018";"268005";"1,2,3"
"Sweden";"2016";"Total";"Female";"70 - 74";"Estimate - de jure";"Final figure, complete";"2017";"260672";"1,2"
"Sweden";"2016";"Total";"Female";"71";"Estimate - de jure";"Final figure, complete";"2017";"57521";"1,2"
"Sweden";"2016";"Total";"Female";"71";"Estimate - de jure";"Final figure, complete";"2018";"58056.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"72";"Estimate - de jure";"Final figure, complete";"2018";"55071.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"72";"Estimate - de jure";"Final figure, complete";"2017";"53430";"1,2"
"Sweden";"2016";"Total";"Female";"73";"Estimate - de jure";"Final figure, complete";"2017";"48179";"1,2"
"Sweden";"2016";"Total";"Female";"73";"Estimate - de jure";"Final figure, complete";"2018";"50395.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"74";"Estimate - de jure";"Final figure, complete";"2018";"44845.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"74";"Estimate - de jure";"Final figure, complete";"2017";"42271";"1,2"
"Sweden";"2016";"Total";"Female";"75";"Estimate - de jure";"Final figure, complete";"2017";"39688";"1,2"
"Sweden";"2016";"Total";"Female";"75";"Estimate - de jure";"Final figure, complete";"2018";"40616";"1,2,3"
"Sweden";"2016";"Total";"Female";"75 - 79";"Estimate - de jure";"Final figure, complete";"2018";"186600.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"75 - 79";"Estimate - de jure";"Final figure, complete";"2017";"184183";"1,2"
"Sweden";"2016";"Total";"Female";"76";"Estimate - de jure";"Final figure, complete";"2017";"39364";"1,2"
"Sweden";"2016";"Total";"Female";"76";"Estimate - de jure";"Final figure, complete";"2018";"39137.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"77";"Estimate - de jure";"Final figure, complete";"2018";"37933.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"77";"Estimate - de jure";"Final figure, complete";"2017";"37380";"1,2"
"Sweden";"2016";"Total";"Female";"78";"Estimate - de jure";"Final figure, complete";"2017";"34674";"1,2"
"Sweden";"2016";"Total";"Female";"78";"Estimate - de jure";"Final figure, complete";"2018";"35567";"1,2,3"
"Sweden";"2016";"Total";"Female";"79";"Estimate - de jure";"Final figure, complete";"2018";"33346.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"79";"Estimate - de jure";"Final figure, complete";"2017";"33077";"1,2"
"Sweden";"2016";"Total";"Female";"80";"Estimate - de jure";"Final figure, complete";"2017";"30374";"1,2"
"Sweden";"2016";"Total";"Female";"80";"Estimate - de jure";"Final figure, complete";"2018";"31165.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"80 - 84";"Estimate - de jure";"Final figure, complete";"2018";"139561";"1,2,3"
"Sweden";"2016";"Total";"Female";"80 - 84";"Estimate - de jure";"Final figure, complete";"2017";"139009";"1,2"
"Sweden";"2016";"Total";"Female";"81";"Estimate - de jure";"Final figure, complete";"2017";"28936";"1,2"
"Sweden";"2016";"Total";"Female";"81";"Estimate - de jure";"Final figure, complete";"2018";"29082";"1,2,3"
"Sweden";"2016";"Total";"Female";"82";"Estimate - de jure";"Final figure, complete";"2018";"27505";"1,2,3"
"Sweden";"2016";"Total";"Female";"82";"Estimate - de jure";"Final figure, complete";"2017";"27332";"1,2"
"Sweden";"2016";"Total";"Female";"83";"Estimate - de jure";"Final figure, complete";"2017";"26833";"1,2"
"Sweden";"2016";"Total";"Female";"83";"Estimate - de jure";"Final figure, complete";"2018";"26403";"1,2,3"
"Sweden";"2016";"Total";"Female";"84";"Estimate - de jure";"Final figure, complete";"2018";"25405.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"84";"Estimate - de jure";"Final figure, complete";"2017";"25534";"1,2"
"Sweden";"2016";"Total";"Female";"85";"Estimate - de jure";"Final figure, complete";"2017";"24417";"1,2"
"Sweden";"2016";"Total";"Female";"85";"Estimate - de jure";"Final figure, complete";"2018";"24141";"1,2,3"
"Sweden";"2016";"Total";"Female";"85 - 89";"Estimate - de jure";"Final figure, complete";"2018";"101442.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"85 - 89";"Estimate - de jure";"Final figure, complete";"2017";"101581";"1,2"
"Sweden";"2016";"Total";"Female";"86";"Estimate - de jure";"Final figure, complete";"2017";"21879";"1,2"
"Sweden";"2016";"Total";"Female";"86";"Estimate - de jure";"Final figure, complete";"2018";"22217.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"87";"Estimate - de jure";"Final figure, complete";"2018";"20311";"1,2,3"
"Sweden";"2016";"Total";"Female";"87";"Estimate - de jure";"Final figure, complete";"2017";"20613";"1,2"
"Sweden";"2016";"Total";"Female";"88";"Estimate - de jure";"Final figure, complete";"2017";"18282";"1,2"
"Sweden";"2016";"Total";"Female";"88";"Estimate - de jure";"Final figure, complete";"2018";"18413.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"89";"Estimate - de jure";"Final figure, complete";"2018";"16359.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"89";"Estimate - de jure";"Final figure, complete";"2017";"16390";"1,2"
"Sweden";"2016";"Total";"Female";"90";"Estimate - de jure";"Final figure, complete";"2017";"14551";"1,2"
"Sweden";"2016";"Total";"Female";"90";"Estimate - de jure";"Final figure, complete";"2018";"14388";"1,2,3"
"Sweden";"2016";"Total";"Female";"90 - 94";"Estimate - de jure";"Final figure, complete";"2018";"51976.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"90 - 94";"Estimate - de jure";"Final figure, complete";"2017";"52258";"1,2"
"Sweden";"2016";"Total";"Female";"91";"Estimate - de jure";"Final figure, complete";"2017";"12362";"1,2"
"Sweden";"2016";"Total";"Female";"91";"Estimate - de jure";"Final figure, complete";"2018";"12350.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"92";"Estimate - de jure";"Final figure, complete";"2018";"10282.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"92";"Estimate - de jure";"Final figure, complete";"2017";"10209";"1,2"
"Sweden";"2016";"Total";"Female";"93";"Estimate - de jure";"Final figure, complete";"2017";"8161";"1,2"
"Sweden";"2016";"Total";"Female";"93";"Estimate - de jure";"Final figure, complete";"2018";"8245.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"94";"Estimate - de jure";"Final figure, complete";"2018";"6710";"1,2,3"
"Sweden";"2016";"Total";"Female";"94";"Estimate - de jure";"Final figure, complete";"2017";"6975";"1,2"
"Sweden";"2016";"Total";"Female";"95";"Estimate - de jure";"Final figure, complete";"2017";"5612";"1,2"
"Sweden";"2016";"Total";"Female";"95";"Estimate - de jure";"Final figure, complete";"2018";"5518";"1,2,3"
"Sweden";"2016";"Total";"Female";"95 - 99";"Estimate - de jure";"Final figure, complete";"2018";"14395.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"95 - 99";"Estimate - de jure";"Final figure, complete";"2017";"13988";"1,2"
"Sweden";"2016";"Total";"Female";"96";"Estimate - de jure";"Final figure, complete";"2017";"3375";"1,2"
"Sweden";"2016";"Total";"Female";"96";"Estimate - de jure";"Final figure, complete";"2018";"3783";"1,2,3"
"Sweden";"2016";"Total";"Female";"97";"Estimate - de jure";"Final figure, complete";"2018";"2389";"1,2,3"
"Sweden";"2016";"Total";"Female";"97";"Estimate - de jure";"Final figure, complete";"2017";"2321";"1,2"
"Sweden";"2016";"Total";"Female";"98";"Estimate - de jure";"Final figure, complete";"2017";"1620";"1,2"
"Sweden";"2016";"Total";"Female";"98";"Estimate - de jure";"Final figure, complete";"2018";"1611";"1,2,3"
"Sweden";"2016";"Total";"Female";"99";"Estimate - de jure";"Final figure, complete";"2018";"1094.5";"1,2,3"
"Sweden";"2016";"Total";"Female";"99";"Estimate - de jure";"Final figure, complete";"2017";"1060";"1,2"
"Sweden";"2016";"Total";"Female";"100 +";"Estimate - de jure";"Final figure, complete";"2017";"1581";"1,2"
"Sweden";"2016";"Total";"Female";"100 +";"Estimate - de jure";"Final figure, complete";"2018";"1615";"1,2,3"
"Sweden";"2015";"Total";"Both Sexes";"Total";"Estimate - de jure";"Final figure, complete";"2016";"9747355";"1,2"
"Sweden";"2015";"Total";"Both Sexes";"Total";"Estimate - de jure";"Final figure, complete";"2017";"9799186";"1,2"
"Sweden";"2015";"Total";"Both Sexes";"0";"Estimate - de jure";"Final figure, complete";"2017";"115879";"1,2"
"Sweden";"2015";"Total";"Both Sexes";"0";"Estimate - de jure";"Final figure, complete";"2016";"115880";"1,2"
"Sweden";"2015";"Total";"Both Sexes";"0 - 4";"Estimate - de jure";"Final figure, complete";"2017";"585187.5";"1,2"
